delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
2.5,43,40,0,0,1.0,0.0,0.0,6.409212148655948
2.5,31,19,13,8,0.475,0.325,0.2,5.760849952300658
2.5,34,12,18,10,0.3,0.45,0.25,5.738040321080033
2.5,39,10,24,6,0.25,0.6,0.15,5.161598289934085
2.5,40,14,20,6,0.35,0.5,0.15,9.00553244030487
2.5,36,15,20,5,0.375,0.5,0.125,7.005427769241993
2.5,37,11,27,2,0.275,0.675,0.05,6.8386610031421835
2.5,35,11,21,8,0.275,0.525,0.2,5.028804052325766
2.5,44,26,9,5,0.65,0.225,0.125,7.302068672821138
2.5,41,20,15,5,0.5,0.375,0.125,6.587133553446405
2.5,38,12,23,5,0.3,0.575,0.125,8.626967736281458
2.5,42,9,25,6,0.225,0.625,0.15,6.769397743386205
2.5,47,14,23,3,0.35,0.575,0.075,7.988642842202833
2.5,45,14,17,9,0.35,0.425,0.225,5.565011406763294
2.5,46,3,28,9,0.075,0.7,0.225,5.439196127149343
2.5,49,17,16,7,0.425,0.4,0.175,4.798108759413156
2.5,48,12,24,4,0.3,0.6,0.1,7.0625628150876425
2.5,59,40,0,0,1.0,0.0,0.0,9.58337023386743
2.5,53,6,26,8,0.15,0.65,0.2,7.277870658946736
2.5,54,14,15,11,0.35,0.375,0.275,5.112656264702585
2.5,50,8,27,5,0.2,0.675,0.125,6.078872702914607
2.5,51,14,16,10,0.35,0.4,0.25,6.359436821842828
2.5,55,18,21,1,0.45,0.525,0.025,5.738146696324867
2.5,52,10,26,4,0.25,0.65,0.1,7.593829150028469
2.5,56,8,21,11,0.2,0.525,0.275,5.536760712624938
2.5,57,21,13,6,0.525,0.325,0.15,5.725857192749728
2.5,58,4,33,3,0.1,0.825,0.075,5.569564152239115
2.5,60,17,18,5,0.425,0.45,0.125,7.478828763603692
2.5,61,15,17,8,0.375,0.425,0.2,5.625703425781045
2.5,62,9,24,7,0.225,0.6,0.175,5.66553973088376
2.5,70,40,0,0,1.0,0.0,0.0,5.199133249516642
2.5,66,15,19,6,0.375,0.475,0.15,5.207889439381897
2.5,64,14,24,2,0.35,0.6,0.05,6.16130820299186
2.5,67,16,20,4,0.4,0.5,0.1,7.524160485761763
2.5,65,7,21,12,0.175,0.525,0.3,4.525499753120295
2.5,63,3,29,8,0.075,0.725,0.2,8.658602525406078
2.5,68,6,17,17,0.15,0.425,0.425,8.348227925675948
2.5,71,17,18,5,0.425,0.45,0.125,7.390835351803473
2.5,69,12,21,7,0.3,0.525,0.175,6.154494075248186
2.5,73,12,17,11,0.3,0.425,0.275,7.33314605968104
2.5,76,16,19,5,0.4,0.475,0.125,5.6198553687718675
2.5,72,8,24,8,0.2,0.6,0.2,5.311043184599531
2.5,74,9,24,7,0.225,0.6,0.175,6.324514924224613
2.5,77,7,26,7,0.175,0.65,0.175,5.138610459439579
2.5,80,13,21,6,0.325,0.525,0.15,5.179863350368256
2.5,75,6,24,10,0.15,0.6,0.25,5.228640042088474
2.5,78,10,23,7,0.25,0.575,0.175,5.585464337730447
2.5,79,14,21,5,0.35,0.525,0.125,5.485698086716761
2.5,83,24,16,0,0.6,0.4,0.0,5.681461222654346
2.5,82,16,18,6,0.4,0.45,0.15,6.901657565531584
2.5,88,25,11,4,0.625,0.275,0.1,5.786462405183587
2.5,84,16,18,6,0.4,0.45,0.15,5.832979753209488
2.5,81,6,25,9,0.15,0.625,0.225,5.398045643143464
2.5,85,15,20,5,0.375,0.5,0.125,5.783560232946562
2.5,87,5,28,7,0.125,0.7,0.175,6.991952927770299
2.5,91,22,16,2,0.55,0.4,0.05,4.786703172136702
2.5,86,12,22,6,0.3,0.55,0.15,5.635648920920453
2.5,89,8,25,7,0.2,0.625,0.175,7.408040345213257
2.5,95,16,16,8,0.4,0.4,0.2,5.602287049589909
2.5,92,13,22,5,0.325,0.55,0.125,8.028503579848081
2.5,90,9,25,6,0.225,0.625,0.15,5.280749285272408
2.5,93,11,24,5,0.275,0.6,0.125,5.921730965949235
2.5,94,9,21,10,0.225,0.525,0.25,5.148190788543674
2.5,97,12,20,8,0.3,0.5,0.2,8.036235726030446
2.5,98,18,16,6,0.45,0.4,0.15,5.664799729343853
2.5,96,8,22,10,0.2,0.55,0.25,8.042329144702837
2.5,103,22,13,5,0.55,0.325,0.125,5.665933830297554
2.5,106,25,13,2,0.625,0.325,0.05,4.780140068849143
2.5,105,6,28,6,0.15,0.7,0.15,5.569707739457605
2.5,100,11,21,8,0.275,0.525,0.2,6.536678594139071
2.5,99,9,26,5,0.225,0.65,0.125,7.642579794397799
2.5,104,15,16,9,0.375,0.4,0.225,7.228969594344639
2.5,102,5,28,7,0.125,0.7,0.175,5.686249218717004
2.5,101,14,21,5,0.35,0.525,0.125,7.216623214867442
2.5,107,11,24,5,0.275,0.6,0.125,5.42492636288905
2.5,108,19,15,6,0.475,0.375,0.15,5.563791111939633
2.5,110,23,9,8,0.575,0.225,0.2,5.427720303202568
2.5,119,40,0,0,1.0,0.0,0.0,6.764080342613775
2.5,109,12,19,9,0.3,0.475,0.225,10.466349647745176
2.5,112,9,23,8,0.225,0.575,0.2,5.180881917129464
2.5,114,21,16,3,0.525,0.4,0.075,5.336493358256673
2.5,118,19,13,8,0.475,0.325,0.2,6.628046010009311
2.5,115,16,20,4,0.4,0.5,0.1,7.56415375307575
2.5,113,12,24,4,0.3,0.6,0.1,5.442678120558822
2.5,111,16,22,2,0.4,0.55,0.05,5.770498955788054
2.5,121,20,16,4,0.5,0.4,0.1,8.403944698986754
2.5,117,15,14,11,0.375,0.35,0.275,4.8585912427700775
2.5,116,8,23,9,0.2,0.575,0.225,5.038506196209312
2.5,125,15,19,6,0.375,0.475,0.15,6.550790066422408
2.5,122,14,16,10,0.35,0.4,0.25,7.957019874310672
2.5,123,15,22,3,0.375,0.55,0.075,9.990591884071781
2.5,120,4,28,8,0.1,0.7,0.2,5.215233401029361
2.5,124,6,20,14,0.15,0.5,0.35,6.598488518537667
2.5,127,18,13,9,0.45,0.325,0.225,5.2874318979498565
2.5,135,40,0,0,1.0,0.0,0.0,8.863334367311493
2.5,128,12,23,5,0.3,0.575,0.125,6.390760014299283
2.5,126,18,14,8,0.45,0.35,0.2,6.625263901600372
2.5,129,4,26,10,0.1,0.65,0.25,6.591739021355818
2.5,132,8,24,8,0.2,0.6,0.2,5.224386591141201
2.5,130,7,25,8,0.175,0.625,0.2,6.092905731201624
2.5,131,7,27,6,0.175,0.675,0.15,5.785061054877293
2.5,142,28,7,5,0.7,0.175,0.125,5.283684300985637
2.5,134,12,19,9,0.3,0.475,0.225,5.091780062294914
2.5,133,4,31,5,0.1,0.775,0.125,6.881666581013742
2.5,138,8,24,8,0.2,0.6,0.2,5.147486369118735
2.5,137,12,21,7,0.3,0.525,0.175,8.477773616443319
2.5,136,8,25,7,0.2,0.625,0.175,5.627565766226373
2.5,140,19,13,8,0.475,0.325,0.2,5.702061482596031
2.5,141,9,27,4,0.225,0.675,0.1,8.534681955309193
2.5,143,11,23,6,0.275,0.575,0.15,5.676592371679691
2.5,152,40,0,0,1.0,0.0,0.0,5.469461656753637
2.5,144,13,19,8,0.325,0.475,0.2,6.429569418343168
2.5,139,12,19,9,0.3,0.475,0.225,7.707242651485413
2.5,145,9,26,5,0.225,0.65,0.125,5.044966777165135
2.5,149,22,14,4,0.55,0.35,0.1,6.342652161186096
2.5,148,22,15,3,0.55,0.375,0.075,5.1193707749137145
2.5,146,5,25,10,0.125,0.625,0.25,5.309696318649927
2.5,150,10,26,4,0.25,0.65,0.1,7.785607872562055
2.5,151,10,20,10,0.25,0.5,0.25,5.737425569748785
2.5,147,8,25,7,0.2,0.625,0.175,5.367935582433422
2.5,155,21,17,2,0.525,0.425,0.05,5.1249716406558665
2.5,153,11,24,5,0.275,0.6,0.125,5.768717418672424
2.5,156,11,22,7,0.275,0.55,0.175,5.2438662448071565
2.5,157,12,14,14,0.3,0.35,0.35,6.136624677911962
2.5,154,18,20,2,0.45,0.5,0.05,5.33094028889349
2.5,160,7,25,8,0.175,0.625,0.2,5.948063272834677
2.5,161,16,16,8,0.4,0.4,0.2,5.375027521557679
2.5,158,10,22,8,0.25,0.55,0.2,5.76591081792589
2.5,164,28,10,2,0.7,0.25,0.05,7.1460201918103055
2.5,159,12,18,10,0.3,0.45,0.25,7.169899920332577
2.5,163,19,13,8,0.475,0.325,0.2,5.9503299515570856
2.5,162,11,20,9,0.275,0.5,0.225,6.048114956101403
2.5,166,23,12,5,0.575,0.3,0.125,8.488645580050521
2.5,165,15,19,6,0.375,0.475,0.15,10.049153194113613
2.5,167,14,17,9,0.35,0.425,0.225,5.5918251657554245
2.5,168,16,13,11,0.4,0.325,0.275,8.00704103179484
2.5,172,17,17,6,0.425,0.425,0.15,5.511861079574453
2.5,169,19,16,5,0.475,0.4,0.125,8.663165886935783
2.5,171,17,15,8,0.425,0.375,0.2,5.360614485104001
2.5,174,24,12,4,0.6,0.3,0.1,7.498232971353528
2.5,173,12,15,13,0.3,0.375,0.325,5.940871787416815
2.5,176,11,24,5,0.275,0.6,0.125,5.791337502970981
2.5,170,10,24,6,0.25,0.6,0.15,9.35522472934402
2.5,175,14,17,9,0.35,0.425,0.225,6.901656428291625
2.5,179,10,22,8,0.25,0.55,0.2,8.323478242691897
2.5,188,40,0,0,1.0,0.0,0.0,10.491431788485585
2.5,178,8,20,12,0.2,0.5,0.3,5.431983842841423
2.5,177,9,23,8,0.225,0.575,0.2,6.152652194476035
2.5,182,21,13,6,0.525,0.325,0.15,5.917635562152306
2.5,180,33,5,2,0.825,0.125,0.05,5.556335003936029
2.5,181,18,18,4,0.45,0.45,0.1,5.9312029814055585
2.5,185,8,23,9,0.2,0.575,0.225,7.722331048457582
2.5,186,15,16,9,0.375,0.4,0.225,6.987501879838331
2.5,183,10,21,9,0.25,0.525,0.225,7.657631011411567
2.5,184,9,23,8,0.225,0.575,0.2,4.935210077880758
2.5,187,12,22,6,0.3,0.55,0.15,5.566508560501406
2.5,189,12,21,7,0.3,0.525,0.175,5.730367984263081
2.5,191,22,11,7,0.55,0.275,0.175,5.644210991530269
2.5,193,12,18,10,0.3,0.45,0.25,5.94069082727398
2.5,199,40,0,0,1.0,0.0,0.0,8.35504716639825
2.5,190,15,17,8,0.375,0.425,0.2,8.474479516164456
2.5,192,18,18,4,0.45,0.45,0.1,6.425390497848023
2.5,194,9,20,11,0.225,0.5,0.275,5.378536331390242
2.5,195,19,17,4,0.475,0.425,0.1,7.1243815950462945
2.5,198,15,20,5,0.375,0.5,0.125,9.57395915554642
2.5,197,10,21,9,0.25,0.525,0.225,5.378382687623925
2.5,196,7,22,11,0.175,0.55,0.275,6.666534352881624
2.5,200,1,32,7,0.025,0.8,0.175,5.256013985086
2.5,201,4,29,7,0.1,0.725,0.175,6.57141322434766
2.5,206,19,15,6,0.475,0.375,0.15,5.605298546259461
2.5,202,5,26,9,0.125,0.65,0.225,5.61548594630437
2.5,203,16,15,9,0.4,0.375,0.225,7.928342332415729
2.5,204,14,19,7,0.35,0.475,0.175,6.225548376953111
2.5,207,11,22,7,0.275,0.55,0.175,5.009205714731333
2.5,214,40,0,0,1.0,0.0,0.0,5.093186923969616
2.5,208,11,22,7,0.275,0.55,0.175,4.807852236554346
2.5,205,8,28,4,0.2,0.7,0.1,5.39526614504912
2.5,209,11,23,6,0.275,0.575,0.15,6.150245175062887
2.5,212,16,18,6,0.4,0.45,0.15,4.9214156256856
2.5,211,12,16,12,0.3,0.4,0.3,7.2055309337849565
2.5,213,24,12,4,0.6,0.3,0.1,5.3391558315947645
2.5,210,6,24,10,0.15,0.6,0.25,5.762852663241364
2.5,216,14,18,8,0.35,0.45,0.2,6.72471431812402
2.5,218,31,6,3,0.775,0.15,0.075,4.7037266851644075
2.5,217,15,20,5,0.375,0.5,0.125,6.0459023119184225
2.5,221,20,18,2,0.5,0.45,0.05,8.57648904981765
2.5,219,11,24,5,0.275,0.6,0.125,5.567045929893171
2.5,220,16,18,6,0.4,0.45,0.15,6.311232603718369
2.5,222,8,25,7,0.2,0.625,0.175,7.38594742852886
2.5,215,11,20,9,0.275,0.5,0.225,5.6334577954734755
2.5,223,8,21,11,0.2,0.525,0.275,5.217829112493213
2.5,225,21,15,4,0.525,0.375,0.1,7.060520288012237
2.5,227,24,12,4,0.6,0.3,0.1,5.557965399872514
2.5,235,40,0,0,1.0,0.0,0.0,5.499177423579966
2.5,230,28,9,3,0.7,0.225,0.075,7.358349295325047
2.5,226,10,21,9,0.25,0.525,0.225,5.209023359925512
2.5,224,14,21,5,0.35,0.525,0.125,8.634687584215156
2.5,228,5,30,5,0.125,0.75,0.125,5.590043832848993
2.5,229,11,19,10,0.275,0.475,0.25,6.145153739489997
2.5,232,18,17,5,0.45,0.425,0.125,4.979452992315333
2.5,240,40,0,0,1.0,0.0,0.0,7.964184686915746
2.5,242,40,0,0,1.0,0.0,0.0,8.763847164095226
2.5,231,10,20,10,0.25,0.5,0.25,7.216533533316792
2.5,236,6,24,10,0.15,0.6,0.25,6.287216329510687
2.5,243,40,0,0,1.0,0.0,0.0,8.126330378362905
2.5,234,11,22,7,0.275,0.55,0.175,5.5730957420046625
2.5,233,12,22,6,0.3,0.55,0.15,4.824459931504203
2.5,237,24,10,6,0.6,0.25,0.15,7.106731016449155
2.5,238,8,17,15,0.2,0.425,0.375,5.8715760748826
2.5,241,23,11,6,0.575,0.275,0.15,5.392966437567935
2.5,239,9,20,11,0.225,0.5,0.275,7.001661169426699
2.5,244,24,11,5,0.6,0.275,0.125,7.541610630840637
3.0,3,24,12,4,0.6,0.3,0.1,5.0014825396697
2.5,245,12,22,6,0.3,0.55,0.15,8.192157601934053
2.5,247,12,25,3,0.3,0.625,0.075,6.494118605363485
3.0,0,11,23,6,0.275,0.575,0.15,5.800017014117235
2.5,249,13,16,11,0.325,0.4,0.275,6.496558664609912
2.5,248,14,21,5,0.35,0.525,0.125,6.208978803927794
3.0,1,11,20,9,0.275,0.5,0.225,5.542481422366441
3.0,6,40,0,0,1.0,0.0,0.0,5.33643508097383
3.0,2,13,21,6,0.325,0.525,0.15,5.092246251102807
2.5,246,8,25,7,0.2,0.625,0.175,8.192096422677043
3.0,4,18,16,6,0.45,0.4,0.15,6.704837230500964
3.0,11,18,17,5,0.45,0.425,0.125,5.928519541882038
3.0,5,14,23,3,0.35,0.575,0.075,6.619854136873487
3.0,8,17,15,8,0.425,0.375,0.2,5.955956726218339
3.0,12,24,14,2,0.6,0.35,0.05,5.8772917737936154
3.0,9,9,25,6,0.225,0.625,0.15,9.0256097850706
3.0,10,7,24,9,0.175,0.6,0.225,5.239773056996851
3.0,7,20,16,4,0.5,0.4,0.1,5.618775254002797
3.0,14,16,18,6,0.4,0.45,0.15,5.796000222236738
3.0,15,4,24,12,0.1,0.6,0.3,7.477689581318112
3.0,22,40,0,0,1.0,0.0,0.0,5.617177360944446
3.0,21,40,0,0,1.0,0.0,0.0,4.929611544090742
3.0,13,14,19,7,0.35,0.475,0.175,6.686647869269406
3.0,16,11,19,10,0.275,0.475,0.25,7.055482694448946
3.0,28,40,0,0,1.0,0.0,0.0,7.293424144030714
3.0,29,40,0,0,1.0,0.0,0.0,5.081175202402784
3.0,19,16,20,4,0.4,0.5,0.1,6.2027817296869205
3.0,23,15,17,8,0.375,0.425,0.2,5.663961735953627
3.0,17,5,25,10,0.125,0.625,0.25,4.758860161097552
3.0,18,9,28,3,0.225,0.7,0.075,8.561094235859844
3.0,30,24,14,2,0.6,0.35,0.05,4.803113376961747
3.0,20,17,14,9,0.425,0.35,0.225,5.4518605973599445
3.0,24,25,13,2,0.625,0.325,0.05,7.354832464780858
3.0,26,6,23,11,0.15,0.575,0.275,5.689217349773452
3.0,27,7,22,11,0.175,0.55,0.275,5.58418141824302
3.0,25,15,19,6,0.375,0.475,0.15,4.983270195013849
3.0,33,17,19,4,0.425,0.475,0.1,4.794158604641279
3.0,32,21,13,6,0.525,0.325,0.15,5.9550602053411215
3.0,40,24,15,1,0.6,0.375,0.025,7.4292812955289715
3.0,31,8,24,8,0.2,0.6,0.2,5.867979566153856
3.0,34,14,21,5,0.35,0.525,0.125,7.549881286251599
3.0,43,40,0,0,1.0,0.0,0.0,6.082544505109109
3.0,38,15,23,2,0.375,0.575,0.05,6.114203372711804
3.0,35,15,20,5,0.375,0.5,0.125,6.714807917674041
3.0,42,1,31,8,0.025,0.775,0.2,5.250593514673943
3.0,36,9,25,6,0.225,0.625,0.15,8.155936793601057
3.0,37,3,27,10,0.075,0.675,0.25,4.787045163371182
3.0,39,6,27,7,0.15,0.675,0.175,5.957286707354245
3.0,41,9,24,7,0.225,0.6,0.175,9.079754333891309
3.0,45,13,21,6,0.325,0.525,0.15,7.544887448300836
3.0,46,22,14,4,0.55,0.35,0.1,6.391457547411507
3.0,47,18,16,6,0.45,0.4,0.15,5.31719801130689
3.0,44,9,22,9,0.225,0.55,0.225,5.595366647541672
3.0,48,7,31,2,0.175,0.775,0.05,5.910860856837216
3.0,50,13,20,7,0.325,0.5,0.175,6.899800184581013
3.0,57,40,0,0,1.0,0.0,0.0,12.119268235255127
3.0,59,40,0,0,1.0,0.0,0.0,6.053354013250928
3.0,49,14,22,4,0.35,0.55,0.1,6.40697098747715
3.0,51,11,21,8,0.275,0.525,0.2,5.959113516910341
3.0,60,40,0,0,1.0,0.0,0.0,7.0960967908020125
3.0,52,16,14,10,0.4,0.35,0.25,7.707392424726047
3.0,53,13,22,5,0.325,0.55,0.125,9.092645468831028
3.0,56,1,29,10,0.025,0.725,0.25,7.109523581785737
3.0,55,12,20,8,0.3,0.5,0.2,8.999747522117364
3.0,54,7,24,9,0.175,0.6,0.225,8.741665076328015
3.0,58,15,20,5,0.375,0.5,0.125,5.8343853042817075
3.0,61,26,12,2,0.65,0.3,0.05,5.624218587323584
3.0,65,13,20,7,0.325,0.5,0.175,5.848876192726254
3.0,62,25,14,1,0.625,0.35,0.025,5.732737843190721
3.0,64,31,7,2,0.775,0.175,0.05,5.283244354910098
3.0,63,18,12,10,0.45,0.3,0.25,5.980326418212065
3.0,66,24,9,7,0.6,0.225,0.175,5.952288587997552
3.0,67,11,23,6,0.275,0.575,0.15,5.652513438047356
3.0,69,14,16,10,0.35,0.4,0.25,6.879781137147066
3.0,68,19,17,4,0.475,0.425,0.1,6.67427927756261
3.0,75,20,17,3,0.5,0.425,0.075,6.994338025042128
3.0,70,7,27,6,0.175,0.675,0.15,5.013317180270595
3.0,73,13,20,7,0.325,0.5,0.175,5.663827936686064
3.0,72,11,24,5,0.275,0.6,0.125,5.186405346328469
3.0,79,28,11,1,0.7,0.275,0.025,6.004613249695751
3.0,74,10,25,5,0.25,0.625,0.125,8.709386142808123
3.0,77,7,23,10,0.175,0.575,0.25,5.363167351996198
3.0,71,7,22,11,0.175,0.55,0.275,6.8679957949165855
3.0,78,7,30,3,0.175,0.75,0.075,10.03227141223185
3.0,76,7,24,9,0.175,0.6,0.225,9.187372065584004
3.0,89,40,0,0,1.0,0.0,0.0,6.147404526969451
3.0,81,18,19,3,0.45,0.475,0.075,5.645754432286138
3.0,84,22,14,4,0.55,0.35,0.1,6.556933692460829
3.0,80,9,24,7,0.225,0.6,0.175,5.304582454146628
3.0,82,5,26,9,0.125,0.65,0.225,4.728042993184563
3.0,86,10,21,9,0.25,0.525,0.225,5.5938124078809155
3.0,83,8,27,5,0.2,0.675,0.125,5.640087674059135
3.0,85,22,15,3,0.55,0.375,0.075,7.156133414807262
3.0,87,10,23,7,0.25,0.575,0.175,6.964183931654773
3.0,90,10,19,11,0.25,0.475,0.275,5.626236914722327
3.0,94,20,18,2,0.5,0.45,0.05,6.588877105668144
3.0,91,14,23,3,0.35,0.575,0.075,5.480270611612606
3.0,88,10,26,4,0.25,0.65,0.1,8.066588070942885
3.0,93,27,10,3,0.675,0.25,0.075,6.464878791884329
3.0,99,24,14,2,0.6,0.35,0.05,7.935362996238311
3.0,92,6,28,6,0.15,0.7,0.15,6.806104473499715
3.0,97,5,25,10,0.125,0.625,0.25,5.038284768733709
3.0,98,7,27,6,0.175,0.675,0.15,4.738818027763352
3.0,95,7,25,8,0.175,0.625,0.2,4.988089621198281
3.0,96,3,31,6,0.075,0.775,0.15,7.825501599985351
3.0,100,13,16,11,0.325,0.4,0.275,6.776789112330145
3.0,101,13,21,6,0.325,0.525,0.15,5.569057012759335
3.0,105,10,22,8,0.25,0.55,0.2,6.9713078088214
3.0,102,9,24,7,0.225,0.6,0.175,5.515201169509666
3.0,104,8,26,6,0.2,0.65,0.15,5.642484112052772
3.0,103,13,23,4,0.325,0.575,0.1,6.934976887235878
3.0,114,40,0,0,1.0,0.0,0.0,5.306260049491719
3.0,108,21,16,3,0.525,0.4,0.075,6.209152091515337
3.0,116,40,0,0,1.0,0.0,0.0,5.382941902146118
3.0,106,15,19,6,0.375,0.475,0.15,6.895267069733373
3.0,110,13,17,10,0.325,0.425,0.25,6.199537418375096
3.0,112,4,27,9,0.1,0.675,0.225,5.715508127452759
3.0,107,10,23,7,0.25,0.575,0.175,9.602914181042369
3.0,111,20,17,3,0.5,0.425,0.075,6.4912899362052965
3.0,118,21,14,5,0.525,0.35,0.125,7.212425647400062
3.0,115,8,23,9,0.2,0.575,0.225,5.4762487329387755
3.0,109,12,24,4,0.3,0.6,0.1,8.28056576649431
3.0,117,9,22,9,0.225,0.55,0.225,5.7094082255524725
3.0,124,40,0,0,1.0,0.0,0.0,6.964651304492409
3.0,113,8,24,8,0.2,0.6,0.2,6.112357775136031
3.0,119,7,24,9,0.175,0.6,0.225,5.717455408280476
3.0,120,10,19,11,0.25,0.475,0.275,5.259640166320315
3.0,121,7,25,8,0.175,0.625,0.2,5.713508891651702
3.0,125,16,22,2,0.4,0.55,0.05,6.915242181865073
3.0,129,13,19,8,0.325,0.475,0.2,5.768343846359514
3.0,123,11,25,4,0.275,0.625,0.1,5.3785758067164
3.0,128,12,19,9,0.3,0.475,0.225,6.142502356574169
3.0,122,8,25,7,0.2,0.625,0.175,5.676527056795434
3.0,130,11,24,5,0.275,0.6,0.125,6.88263740418719
3.0,131,18,16,6,0.45,0.4,0.15,5.672964103878732
3.0,127,13,20,7,0.325,0.5,0.175,7.811958533386874
3.0,126,11,20,9,0.275,0.5,0.225,5.184360002836789
3.0,133,13,18,9,0.325,0.45,0.225,6.099314027920719
3.0,132,12,17,11,0.3,0.425,0.275,7.080791455163504
3.0,136,10,21,9,0.25,0.525,0.225,5.21977856804182
3.0,134,3,24,13,0.075,0.6,0.325,5.902139577596765
3.0,135,8,23,9,0.2,0.575,0.225,5.007732885719751
3.0,139,10,26,4,0.25,0.65,0.1,5.672102537574135
3.0,137,19,14,7,0.475,0.35,0.175,5.594178201797995
3.0,138,18,18,4,0.45,0.45,0.1,5.648745272884696
3.0,140,15,16,9,0.375,0.4,0.225,6.989708461242254
3.0,141,2,28,10,0.05,0.7,0.25,5.709705954936039
3.0,144,16,18,6,0.4,0.45,0.15,8.529776050436473
3.0,142,3,22,15,0.075,0.55,0.375,5.569226544243092
3.0,145,21,15,4,0.525,0.375,0.1,5.830700866855299
3.0,143,5,23,12,0.125,0.575,0.3,5.706657520462419
3.0,154,40,0,0,1.0,0.0,0.0,7.739585545272438
3.0,146,13,21,6,0.325,0.525,0.15,5.172722832479846
3.0,147,10,24,6,0.25,0.6,0.15,9.303313403217828
3.0,149,19,17,4,0.475,0.425,0.1,8.472074032656494
3.0,152,9,18,13,0.225,0.45,0.325,4.499815130215968
3.0,151,11,26,3,0.275,0.65,0.075,7.418441308035677
3.0,148,6,23,11,0.15,0.575,0.275,5.007916376452907
3.0,150,9,28,3,0.225,0.7,0.075,7.492349587270152
3.0,155,9,26,5,0.225,0.65,0.125,5.021879102551183
3.0,153,9,23,8,0.225,0.575,0.2,6.102658620082644
3.0,158,17,18,5,0.425,0.45,0.125,7.8348775657446525
3.0,156,19,16,5,0.475,0.4,0.125,6.697188141653335
3.0,157,10,22,8,0.25,0.55,0.2,6.040000768645484
3.0,166,40,0,0,1.0,0.0,0.0,7.373810227507074
3.0,159,9,28,3,0.225,0.7,0.075,5.497249240816284
3.0,160,13,23,4,0.325,0.575,0.1,5.840791481434918
3.0,163,17,16,7,0.425,0.4,0.175,5.424913589993681
3.0,161,11,22,7,0.275,0.55,0.175,6.039091171399828
3.0,171,40,0,0,1.0,0.0,0.0,6.72021278258479
3.0,165,17,13,10,0.425,0.325,0.25,5.593517421840676
3.0,162,7,23,10,0.175,0.575,0.25,5.703293528213995
3.0,173,40,0,0,1.0,0.0,0.0,6.4570960581257255
3.0,167,19,15,6,0.475,0.375,0.15,5.11216981222923
3.0,164,7,29,4,0.175,0.725,0.1,5.4016723526320956
3.0,168,13,23,4,0.325,0.575,0.1,7.62825095380264
3.0,169,14,18,8,0.35,0.45,0.2,6.115297026506289
3.0,172,9,23,8,0.225,0.575,0.2,5.4971562504217975
3.0,175,11,18,11,0.275,0.45,0.275,8.749379030407274
3.0,170,5,28,7,0.125,0.7,0.175,5.5603815676098405
3.0,179,22,15,3,0.55,0.375,0.075,5.48630258849942
3.0,174,14,18,8,0.35,0.45,0.2,6.808585347199161
3.0,184,40,0,0,1.0,0.0,0.0,7.685652375511756
3.0,176,12,21,7,0.3,0.525,0.175,5.24271651862791
3.0,187,40,0,0,1.0,0.0,0.0,7.119448889361516
3.0,178,21,16,3,0.525,0.4,0.075,9.491286036405567
3.0,177,10,23,7,0.25,0.575,0.175,6.281224038109356
3.0,182,19,17,4,0.475,0.425,0.1,7.011511210002832
3.0,180,6,25,9,0.15,0.625,0.225,6.010893482662748
3.0,194,40,0,0,1.0,0.0,0.0,7.305955792599617
3.0,183,5,27,8,0.125,0.675,0.2,5.009050664152267
3.0,181,17,14,9,0.425,0.35,0.225,6.576241444133461
3.0,185,15,11,14,0.375,0.275,0.35,7.9057213341890815
3.0,190,12,20,8,0.3,0.5,0.2,6.204383675432117
3.0,189,14,21,5,0.35,0.525,0.125,6.108493993568759
3.0,188,11,20,9,0.275,0.5,0.225,7.709086461941332
3.0,193,7,23,10,0.175,0.575,0.25,6.367955873977503
3.0,186,15,18,7,0.375,0.45,0.175,5.099140971938287
3.0,195,9,24,7,0.225,0.6,0.175,5.167550137446534
3.0,191,12,20,8,0.3,0.5,0.2,7.250660396999956
3.0,192,6,26,8,0.15,0.65,0.2,6.539913032786393
3.0,196,15,20,5,0.375,0.5,0.125,8.76900684955734
3.0,197,10,23,7,0.25,0.575,0.175,5.3814590035989145
3.0,198,7,24,9,0.175,0.6,0.225,6.00616383589759
3.0,203,6,27,7,0.15,0.675,0.175,5.479067938356652
3.0,205,40,0,0,1.0,0.0,0.0,5.450065451462678
3.0,202,10,19,11,0.25,0.475,0.275,7.0504430765139245
3.0,199,13,22,5,0.325,0.55,0.125,5.992391050610593
3.0,204,14,14,12,0.35,0.35,0.3,6.607700583195256
3.0,207,9,25,6,0.225,0.625,0.15,4.950433111503776
3.0,206,18,15,7,0.45,0.375,0.175,5.4655361399348035
3.0,201,12,18,10,0.3,0.45,0.25,5.20570358433425
3.0,200,7,23,10,0.175,0.575,0.25,5.454414644792275
3.0,208,17,18,5,0.425,0.45,0.125,5.40478621779281
3.0,209,6,27,7,0.15,0.675,0.175,5.448778081203936
3.0,210,16,19,5,0.4,0.475,0.125,5.3564175337414115
3.0,212,10,20,10,0.25,0.5,0.25,5.828839563731697
3.0,213,18,18,4,0.45,0.45,0.1,6.403500784009671
3.0,214,23,16,1,0.575,0.4,0.025,5.206707335682066
3.0,211,5,22,13,0.125,0.55,0.325,6.930975765975421
3.0,215,15,21,4,0.375,0.525,0.1,7.156367366675792
3.0,217,9,25,6,0.225,0.625,0.15,6.900092211546829
