"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Class","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"may-g3",169,49,0,11.64365846,256.8600725,2.409696601,"After","Schreck",18.66149589,1.270946454,9,0.031415927,20,0.028274334,-1.548607618,0.031354415,0.090744056
"may-g3",169,49,0,18.95439315,256.8600725,2.409696601,"After","Schreck",13.99684449,1.146030138,5,0.464955713,8,0.028274334,-1.548607618,0.656121212,1.50837488
"may-g3",169,49,0,9.243573513,256.8600725,2.409696601,"After","Schreck",42.81325838,1.631578282,34,0.04712389,12,0.050265482,-1.298730145,0.819170483,4.429854569
"may-g3",169,49,0,24.69035976,256.8600725,2.409696601,"After","Schreck",22.51084958,1.352391886,13,0,24,0.028274334,-1.548607618,0.141424791,2.386191495
"may-g3",169,49,0,9.824132717,256.8600725,2.409696601,"After","Schreck",24.4110417,1.387586313,16,0,21,0.009424778,-2.025728873,0.039459545,0.205987306
"may-g3",169,49,0,33.36526889,256.8600725,2.409696601,"After","Schreck",26.85390004,1.429007368,20,0,24,0,-1000,0.256166083,0.067754608
"may-g3",170,50,1,1663.7616,342.825974,2.535073719,"After","Schreck",7.619469601,0.881924741,1,0.282743339,5,0.097389372,-1.011488433,0.384104776,0.209761
"may-g3",170,50,0,11.06763338,342.825974,2.535073719,"After","Schreck",47.96611457,1.68093454,36,0,24,0.018849556,-1.724698877,0.426716421,0.778455863
"may-g3",170,50,0,11.28600717,342.825974,2.535073719,"After","Schreck",43.2103019,1.635587301,24,0,24,0,-1000,0.430349395,0.530919575
"may-g3",170,50,0,40.5860883,342.825974,2.535073719,"After","Schreck",11.88000829,1.074816744,6,0.087964594,19,0.263893783,-0.578570841,3.12321645,0.403253583
"may-g3",170,50,0,20.83667716,342.825974,2.535073719,"After","Schreck",14.10765053,1.149454693,7,0.116238928,18,0.053407075,-1.272401206,0.648584925,0.037252777
"may-g3",170,50,0,2.947663249,342.825974,2.535073719,"After","Schreck",38.61434822,1.586748709,18,0.141371669,7,0.018849556,-1.724698877,1.290014639,0.69943936
"may-g3",170,50,0,24.77852066,342.825974,2.535073719,"After","Schreck",44.75798971,1.650870572,28,0,24,0,-1000,1.179508979,1.865871244
"may-g3",170,50,0,17.90031336,342.825974,2.535073719,"After","Schreck",40.25962667,1.604869743,22,0.031415927,28,0.018849556,-1.724698877,0.83058401,4.752172246
"may-g3",170,50,0,37.77662775,342.825974,2.535073719,"After","Schreck",11.69584594,1.068031639,5,0.273318561,2,0.169646003,-0.770456367,0.400712521,0.013153387
"may-g3",170,50,0,13.125478,342.825974,2.535073719,"After","Schreck",39.62700699,1.597991271,20,0,30,0.05969026,-1.224096526,0.402014318,0.459559256
"may-g3",170,50,0,2.759003609,342.825974,2.535073719,"After","Schreck",41.67419537,1.619867223,23,0.037699112,15,0.069115038,-1.160427446,0.15803052,0.022439865
"may-g3",170,50,0,15.96829108,342.825974,2.535073719,"After","Schreck",9.607697371,0.982619315,2,0.631460123,1,0.078539816,-1.104910119,1.790898775,0.636051729
"may-g3",170,50,0,53.61533131,342.825974,2.535073719,"After","Schreck",38.12329069,1.581190381,17,0,26,0.021991149,-1.657752087,0.641382859,5.28499222
"may-g3",170,50,0,21.81549795,342.825974,2.535073719,"After","Schreck",27.02008868,1.43168677,13,0.065973446,16,0.037699112,-1.423668881,0.312586085,0.224091321
"may-g3",170,50,0,21.11703673,342.825974,2.535073719,"After","Schreck",26.52423744,1.423642907,12,0,34,0.040840704,-1.388906775,0.431818923,2.727464893
"may-g3",170,50,0,3.415517318,342.825974,2.535073719,"After","Schreck",26.09916032,1.416626535,11,0.194778745,13,0.018849556,-1.724698877,1.152838553,3.460575477
"may-g3",170,50,0,24.08869497,342.825974,2.535073719,"After","Schreck",21.17394157,1.32580171,10,0.219911486,10,0.018849556,-1.724698877,0.989927858,0.362916712
"may-g3",170,50,0,21.65614176,342.825974,2.535073719,"After","Schreck",39.51415754,1.596752727,19,0.135088484,12,0.012566371,-1.900790136,1.183549017,0.611984179
"may-g3",170,50,0,18.09572909,342.825974,2.535073719,"After","Schreck",37.62556912,1.575483078,16,0,34,0,-1000,1.088282628,2.65777021
"may-g3",170,50,0,22.69079106,342.825974,2.535073719,"After","Schreck",48.31604596,1.684091386,37,0.040840704,22,0.012566371,-1.900790136,0.966341171,0.110001189
"may-g3",170,50,0,20.86570908,342.825974,2.535073719,"After","Schreck",46.80641333,1.670305363,31,0,6,0.018849556,-1.724698877,0.801684511,0.433687014
"may-g3",170,50,0,55.61940687,342.825974,2.535073719,"After","Schreck",20.50387163,1.311835874,9,0.069115038,18,0.015707963,-1.803880123,2.965902567,0.1449521
"may-g3",170,50,0,10.33873729,342.825974,2.535073719,"After","Schreck",30.57588196,1.485378993,14,0,32,0.097389372,-1.011488433,0.804291248,2.59167092
"may-g3",170,50,0,17.94701372,342.825974,2.535073719,"After","Schreck",44.91579695,1.65239911,29,0.037699112,10,0.028274334,-1.548607618,0.179967009,0.650883315
"may-g3",170,50,0,9.289834981,342.825974,2.535073719,"After","Schreck",11.14233343,1.04697615,3,0.515221195,3,0.050265482,-1.298730145,2.039960415,0.298424347
"may-g3",170,50,0,14.13526684,342.825974,2.535073719,"After","Schreck",43.81431891,1.641616065,26,0,16,0.078539816,-1.104910119,0.313072825,0.421197506
"may-g3",170,50,0,72.62559554,342.825974,2.535073719,"After","Schreck",19.64098461,1.293163255,8,0.056548668,22,0.053407075,-1.272401206,0.040123189,0.14304363
"may-g3",170,50,0,23.18986073,342.825974,2.535073719,"After","Schreck",49.88540508,1.697973503,38,0,10,0.160221225,-0.795279951,1.113947473,0.14564631
"may-g3",170,50,0,10.87743849,342.825974,2.535073719,"After","Schreck",47.2960761,1.674825111,35,0,15,0,-1000,1.03233007,4.936162145
"may-g3",170,50,0,80.36028884,342.825974,2.535073719,"After","Schreck",44.55709213,1.64891684,27,0,2,0,-1000,0.184046778,4.451921841
"may-g3",170,50,0,25.81538571,342.825974,2.535073719,"After","Schreck",47.1346555,1.673340337,34,0,21,0.311017673,-0.507214933,1.125351973,1.909279378
"may-g3",170,50,0,24.37431289,342.825974,2.535073719,"After","Schreck",45.50456565,1.658054973,30,0,28,0,-1000,0.572075879,0.731085028
"may-g3",170,50,0,19.47348104,342.825974,2.535073719,"After","Schreck",31.22429185,1.494492598,15,0.015707963,30,0,-1000,0.52392996,4.966786833
"may-g3",170,50,0,5.110258677,342.825974,2.535073719,"After","Schreck",43.38722568,1.637361881,25,0.021991149,25,0.207345115,-0.683306192,0.349573758,0.328220855
"may-g3",170,50,0,33.54876068,342.825974,2.535073719,"After","Schreck",46.84105599,1.670626677,32,0,22,0.034557519,-1.461457442,0.785655429,0.333374292
"may-g3",170,50,0,11.41042569,342.825974,2.535073719,"After","Schreck",46.95308573,1.671664139,33,0,14,0.025132741,-1.59976014,1.067810797,4.763273818
"may-g3",170,50,0,19.83346836,342.825974,2.535073719,"After","Schreck",39.7362172,1.599186521,21,0.053407075,16,0.003141593,-2.502850127,0.244405114,0.259506929
"may-g3",171,51,0,10.57950589,181.951663,2.259956029,"After","Schreck",13.87164262,1.142127891,11,0.311017673,9,0.219911486,-0.657752087,0.346512733,0.215523385
"may-g3",171,51,0,25.44687516,181.951663,2.259956029,"After","Schreck",26.48038133,1.422924235,31,0,15,0,-1000,0.142934966,5.31155834
"may-g3",171,51,0,12.1260794,181.951663,2.259956029,"After","Schreck",21.94825922,1.341400081,26,0.031415927,26,0.20106193,-0.696670153,0.178439103,0.080101202
"may-g3",171,51,0,14.53444903,181.951663,2.259956029,"After","Schreck",13.44232834,1.128474499,10,0,25,0,-1000,2.099355239,0.097979854
"may-g3",171,51,0,7.738435338,181.951663,2.259956029,"After","Schreck",21.73911773,1.337241915,24,0.276460154,6,0.028274334,-1.548607618,0.642072316,0.436720254
"may-g3",171,51,0,6.224486656,181.951663,2.259956029,"After","Schreck",17.93268659,1.253645358,18,0.138230077,13,0.169646003,-0.770456367,0.121290913,0.28483942
"may-g3",171,51,0,10.94327442,181.951663,2.259956029,"After","Schreck",6.775089206,0.830915018,4,1.335176878,1,0.267035376,-0.573431202,0.929481563,0.068877536
"may-g3",171,51,0,30.63088806,181.951663,2.259956029,"After","Schreck",26.96965529,1.430875396,32,0.040840704,24,0.172787596,-0.762487438,3.120750423,0.342212187
"may-g3",171,51,0,54.93583651,181.951663,2.259956029,"After","Schreck",27.41114821,1.437927228,33,0.040840704,21,0.119380521,-0.923066531,2.905615623,4.609253117
"may-g3",171,51,0,11.053393,181.951663,2.259956029,"After","Schreck",10.59469983,1.025088657,7,0.427256601,5,0.474380491,-0.32387318,1.795381921,0.240142953
"may-g3",171,51,0,10.56339468,181.951663,2.259956029,"After","Schreck",24.04985628,1.381112485,27,0.20106193,6,0.20106193,-0.696670153,1.374645487,0.629405472
"may-g3",171,51,0,19.62678031,181.951663,2.259956029,"After","Schreck",28.13092622,1.449184032,34,0.062831853,18,0.05969026,-1.224096526,0.05975561,0.805625245
"may-g3",171,51,0,7.571981593,181.951663,2.259956029,"After","Schreck",18.8426923,1.275142956,19,0.018849556,30,0.172787596,-0.762487438,0.49456143,5.336149227
"may-g3",171,51,0,19.67372477,181.951663,2.259956029,"After","Schreck",25.56701025,1.407679946,29,0,13,0.135088484,-0.869381672,0.184471758,4.745145327
"may-g3",171,51,0,5.983228909,181.951663,2.259956029,"After","Schreck",17.20465802,1.235646044,16,0.131946891,12,0,-1000,0.716617307,5.299512824
"may-g3",171,51,0,21.61105168,181.951663,2.259956029,"After","Schreck",15.81826286,1.199158788,15,0.20106193,10,0.191637152,-0.717520292,0.743460035,0.516302282
"may-g3",171,51,0,10.67566067,181.951663,2.259956029,"After","Schreck",6.706968815,0.826526287,3,0.323584043,7,0.053407075,-1.272401206,0.471341174,0.091485258
"may-g3",171,51,0,35.76498725,181.951663,2.259956029,"After","Schreck",49.95425789,1.698572512,37,0.053407075,18,0.427256601,-0.369311219,0.713443262,0.60774159
"may-g3",171,51,0,4.72183524,181.951663,2.259956029,"After","Schreck",17.34294494,1.239122845,17,0,32,0.025132741,-1.59976014,0.455060017,0.125951708
"may-g3",171,51,0,7.034957745,181.951663,2.259956029,"After","Schreck",24.85455456,1.395405984,28,0.197920337,11,0.172787596,-0.762487438,0.487773031,0.422537072
"may-g3",171,51,0,11.41391247,181.951663,2.259956029,"After","Schreck",20.8065639,1.318200365,22,0,19,0.053407075,-1.272401206,0.922308284,5.596528095
"may-g3",171,51,0,9.610712979,181.951663,2.259956029,"After","Schreck",6.605108724,0.819879971,2,0.760265422,3,0,-1000,2.107227558,0.026205502
"may-g3",171,51,0,22.39160146,181.951663,2.259956029,"After","Schreck",21.64884437,1.335434718,23,0.018849556,25,0.037699112,-1.423668881,0.106314909,5.52530032
"may-g3",171,51,0,31.31126272,181.951663,2.259956029,"After","Schreck",31.41203985,1.49709614,35,0.053407075,13,0.898495499,-0.046484094,2.698824548,4.841761745
"may-g3",171,51,0,10.56520088,181.951663,2.259956029,"After","Schreck",21.81179081,1.338691324,25,0.04712389,18,0.131946891,-0.879600837,0.356722493,5.023442937
"may-g3",171,51,0,31.42559738,181.951663,2.259956029,"After","Schreck",26.44023976,1.422265389,30,0.103672558,11,0.072256631,-1.141122291,2.709078001,5.352993871
"may-g3",171,51,0,9.40707073,181.951663,2.259956029,"After","Schreck",12.54689487,1.098536259,9,0.285884931,7,0.091106187,-1.040452129,0.889531327,0.402016076
"may-g3",171,51,0,4.2739182,181.951663,2.259956029,"After","Schreck",10.60077915,1.025337787,8,0.157079633,15,0.091106187,-1.040452129,2.868935263,0.117173905
"may-g3",171,51,0,8.441824311,181.951663,2.259956029,"After","Schreck",34.09169357,1.532648576,36,0,30,0.298451302,-0.525126522,0.238440469,0.577364504
"may-g3",171,51,0,10.92637239,181.951663,2.259956029,"After","Schreck",1.712723002,0.23368713,1,0.113097336,17,0.361283155,-0.442152287,0.073589781,0.100580275
"may-g3",171,51,0,10.95604336,181.951663,2.259956029,"After","Schreck",14.5429442,1.162652338,12,0.128805299,17,0.069115038,-1.160427446,0.387741511,0.009780794
"may-g3",171,51,0,35.61347829,181.951663,2.259956029,"After","Schreck",7.670732646,0.884836846,5,0.666017643,2,0.285884931,-0.543808735,2.144790119,0.366219627
"may-g3",171,51,0,4.134623803,181.951663,2.259956029,"After","Schreck",19.81487105,1.29699125,20,0.166504411,9,6.170087972,0.790291356,0.210679389,0.525531469
"may-g3",171,51,0,18.47230992,181.951663,2.259956029,"After","Schreck",9.315062214,0.96918576,6,0.298451302,8,0.232477856,-0.633618408,0.427476352,0.102532318
"may-g3",171,51,0,11.39224418,181.951663,2.259956029,"After","Schreck",15.23369908,1.182805373,13,0.078539816,18,0.078539816,-1.104910119,0.070796105,0.14711405
"may-g3",171,51,0,5.125679503,181.951663,2.259956029,"After","Schreck",15.5946313,1.192975111,14,0.056548668,13,0.20106193,-0.696670153,0.874855063,0.668828059
"may-g3",171,51,0,17.17101824,181.951663,2.259956029,"After","Schreck",20.24991265,1.306423154,21,0.197920337,10,0.216769893,-0.664001037,2.529822625,4.585326149
"may-g3",172,52,0,8.836917872,227.8493785,2.357647848,"After","Schreck",21.95039133,1.341442267,17,0.150796447,15,0.053407075,-1.272401206,0.527210017,0.112283591
"may-g3",172,52,0,35.20878068,227.8493785,2.357647848,"After","Schreck",12.41223998,1.093850164,6,0.216769893,9,0.091106187,-1.040452129,0.836720693,0.062290627
"may-g3",172,52,0,12.53285927,227.8493785,2.357647848,"After","Schreck",31.55571132,1.499077974,24,0,20,0.040840704,-1.388906775,0.508092764,3.639033498
"may-g3",172,52,0,9.307691206,227.8493785,2.357647848,"After","Schreck",18.70553808,1.271970206,14,0,21,0.003141593,-2.502850127,0.150043317,0.001405863
"may-g3",172,52,0,18.33588881,227.8493785,2.357647848,"After","Schreck",43.96800384,1.643136749,33,0,25,0,-1000,0.928007286,3.203279475
"may-g3",172,52,0,53.74024262,227.8493785,2.357647848,"After","Schreck",42.22954424,1.625616394,30,0.031415927,25,0.018849556,-1.724698877,0.436049826,2.566861499
"may-g3",172,52,0,9.567760007,227.8493785,2.357647848,"After","Schreck",25.39056695,1.404672398,20,0,23,0,-1000,0.633020356,0.376303804
"may-g3",172,52,0,2.65526406,227.8493785,2.357647848,"After","Schreck",29.93824466,1.476226333,22,0,29,0,-1000,0.257566678,0.226723802
"may-g3",172,52,0,9.966522659,227.8493785,2.357647848,"After","Schreck",38.89371274,1.589879402,28,0,30,0.025132741,-1.59976014,0.122968868,0.313444778
"may-g3",172,52,0,9.422340933,227.8493785,2.357647848,"After","Schreck",17.34156366,1.239088255,13,0,28,0,-1000,0.70841439,0.836736937
"may-g3",172,52,0,65.01206449,227.8493785,2.357647848,"After","Schreck",8.519577233,0.930418044,2,0.2136283,8,0.116238928,-0.934648403,0.713699408,0.000711706
"may-g3",172,52,0,14.18506059,227.8493785,2.357647848,"After","Schreck",24.24548772,1.384630925,19,0,19,0,-1000,0.282412134,0.115527816
"may-g3",172,52,0,6.269696117,227.8493785,2.357647848,"After","Schreck",38.17644768,1.581795515,27,0.113097336,10,0.09424778,-1.025728873,1.403401086,1.633425775
"may-g3",172,52,0,44.5021359,227.8493785,2.357647848,"After","Schreck",44.0144257,1.64359504,34,0,28,0.021991149,-1.657752087,0.164056487,0.251831788
"may-g3",172,52,0,8.345060076,227.8493785,2.357647848,"After","Schreck",44.50793698,1.648437464,35,0,17,0,-1000,0.7149175,3.946808074
"may-g3",172,52,0,3.92462977,227.8493785,2.357647848,"After","Schreck",23.26213596,1.36664959,18,0.09424778,23,0.056548668,-1.247577622,0.36131287,0.092933456
"may-g3",172,52,0,29.69640094,227.8493785,2.357647848,"After","Schreck",16.06484162,1.205876448,9,0.163362818,16,0.160221225,-0.795279951,0.212478185,1.712823847
"may-g3",172,52,0,4.952916301,227.8493785,2.357647848,"After","Schreck",39.57485449,1.597419327,29,0,26,0,-1000,0.907949372,3.316609258
"may-g3",172,52,0,60.07877728,227.8493785,2.357647848,"After","Schreck",47.16840565,1.673651197,38,0.021991149,19,0.012566371,-1.900790136,0.414163293,4.028328165
"may-g3",172,52,0,75.3380673,227.8493785,2.357647848,"After","Schreck",4.242269714,0.627598276,1,1.529955622,1,0.433539786,-0.362971041,0.549280156,0.76273581
"may-g3",172,52,0,47.33171561,227.8493785,2.357647848,"After","Schreck",14.80352189,1.17036505,7,0.251327412,7,0.125663706,-0.900790136,0.952314107,0.383280094
"may-g3",172,52,0,15.86133444,227.8493785,2.357647848,"After","Schreck",28.29503089,1.451710172,21,0.04712389,22,0.081681409,-1.087876779,0.0256549,0.869984141
"may-g3",172,52,0,40.6887656,227.8493785,2.357647848,"After","Schreck",48.30964382,1.684033835,39,0,17,0,-1000,0.56988767,3.938288185
"may-g3",172,52,0,29.70994577,227.8493785,2.357647848,"After","Schreck",43.23356607,1.635821059,32,0,23,0.031415927,-1.502850127,0.491656779,4.028777875
"may-g3",172,52,0,19.57262123,227.8493785,2.357647848,"After","Schreck",21.40957246,1.330607995,16,0,21,0,-1000,0.187180076,0.093585489
"may-g3",172,52,0,16.72481216,227.8493785,2.357647848,"After","Schreck",15.08977467,1.178682755,8,0.210486708,9,0.100530965,-0.997700149,0.266441003,2.3992143
"may-g3",172,52,0,27.0258179,227.8493785,2.357647848,"After","Schreck",42.76737733,1.631112618,31,0,18,0.021991149,-1.657752087,0.10649917,1.214164156
"may-g3",172,52,0,53.50644035,227.8493785,2.357647848,"After","Schreck",8.981086898,0.953328899,3,0.446106157,7,0.172787596,-0.762487438,0.370554819,0.29549985
"may-g3",172,52,0,42.97642972,227.8493785,2.357647848,"After","Schreck",9.930793698,0.99698396,4,0,8,0.622035345,-0.206184937,0.645657452,0.136724367
"may-g3",172,52,0,10.46901841,227.8493785,2.357647848,"After","Schreck",30.24223378,1.480613866,23,0,26,0.333008821,-0.477544262,0.741831184,0.356583539
"may-g3",172,52,0,13.18395928,227.8493785,2.357647848,"After","Schreck",32.81710571,1.516100276,25,0,21,0,-1000,0.504222044,4.465681082
"may-g3",172,52,0,12.8246818,227.8493785,2.357647848,"After","Schreck",37.83633214,1.577909029,26,0,25,0.031415927,-1.502850127,0.319409285,0.373437095
"may-g3",172,52,0,6.844231017,227.8493785,2.357647848,"After","Schreck",17.20806629,1.23573207,11,0.091106187,16,0.028274334,-1.548607618,0.069767241,2.290443388
"may-g3",172,52,0,11.35934046,227.8493785,2.357647848,"After","Schreck",46.15611297,1.664229228,36,0.065973446,10,0.144513262,-0.840092296,1.029559901,3.288943897
"may-g3",172,52,0,15.50508185,227.8493785,2.357647848,"After","Schreck",11.91238316,1.075998654,5,0,16,0.018849556,-1.724698877,0.163710166,3.390634721
"may-g3",172,52,0,15.22037898,227.8493785,2.357647848,"After","Schreck",17.24129951,1.236569996,12,0,19,0.191637152,-0.717520292,0.308461542,2.459843809
"may-g3",172,52,0,14.1766233,227.8493785,2.357647848,"After","Schreck",21.07818974,1.32383331,15,0,30,0,-1000,0.699572307,0.539851096
"may-g3",172,52,0,36.40058349,227.8493785,2.357647848,"After","Schreck",46.59198055,1.668311172,37,0,19,0,-1000,0.077524162,0.990319514
"may-g3",172,52,0,13.02334712,227.8493785,2.357647848,"After","Schreck",17.09264568,1.23280929,10,0.172787596,18,0.018849556,-1.724698877,0.286730062,0.029142803
"may-g3",173,53,1,176.0607557,220.2383229,2.342892891,"After","Schreck",36.70111594,1.56467927,37,0.069115038,10,0.043982297,-1.356722092,0.666965823,3.820713877
"may-g3",173,53,0,3.805004386,220.2383229,2.342892891,"After","Schreck",14.42378754,1.159079317,11,0,19,0,-1000,0.962181241,1.564020598
"may-g3",173,53,0,11.18975185,220.2383229,2.342892891,"After","Schreck",12.37923451,1.09269379,8,0.135088484,13,0.119380521,-0.923066531,0.136180371,3.073539753
